2022-12-06 09:51:56	[35mDEBUG[0m	migrator/migrator.go:52	Database Query	{"sql": "SELECT DATABASE()", "time": "0.000ms", "rows": -1}
2022-12-06 09:51:57	[35mDEBUG[0m	migrator/migrator.go:52	Database Query	{"sql": "SELECT SCHEMA_NAME from Information_schema.SCHEMATA where SCHEMA_NAME LIKE 'gohub%' ORDER BY SCHEMA_NAME='gohub' DESC,SCHEMA_NAME limit 1", "time": "1.000ms", "rows": 1}
2022-12-06 09:51:57	[35mDEBUG[0m	sync/once.go:74	Database Query	{"sql": "SELECT count(*) FROM information_schema.tables WHERE table_schema = 'gohub' AND table_name = 'users' AND table_type = 'BASE TABLE'", "time": "2.000ms", "rows": -1}
2022-12-06 09:51:57	[35mDEBUG[0m	sync/once.go:74	Database Query	{"sql": "SELECT * FROM `users` WHERE `users`.`deleted_at` IS NULL", "time": "1.000ms", "rows": 1}
2022-12-06 09:51:57	[35mDEBUG[0m	sync/once.go:74	Database Query	{"sql": "SELECT count(*) FROM `users` WHERE `users`.`deleted_at` IS NULL", "time": "0.000ms", "rows": 1}
2022-12-06 09:51:57	[35mDEBUG[0m	migrator/migrator.go:52	Database Query	{"sql": "SELECT DATABASE()", "time": "0.000ms", "rows": -1}
2022-12-06 09:51:57	[35mDEBUG[0m	migrator/migrator.go:52	Database Query	{"sql": "SELECT SCHEMA_NAME from Information_schema.SCHEMATA where SCHEMA_NAME LIKE 'gohub%' ORDER BY SCHEMA_NAME='gohub' DESC,SCHEMA_NAME limit 1", "time": "1.000ms", "rows": 1}
2022-12-06 09:51:57	[35mDEBUG[0m	sync/once.go:74	Database Query	{"sql": "SELECT count(*) FROM information_schema.tables WHERE table_schema = 'gohub' AND table_name = 'roles' AND table_type = 'BASE TABLE'", "time": "1.000ms", "rows": -1}
2022-12-06 09:51:57	[35mDEBUG[0m	sync/once.go:74	Database Query	{"sql": "SELECT * FROM `roles` WHERE `roles`.`deleted_at` IS NULL", "time": "0.000ms", "rows": 1}
2022-12-06 09:51:57	[35mDEBUG[0m	sync/once.go:74	Database Query	{"sql": "SELECT count(*) FROM `roles` WHERE `roles`.`deleted_at` IS NULL", "time": "0.000ms", "rows": 1}
2022-12-06 09:51:57	[35mDEBUG[0m	migrator/migrator.go:52	Database Query	{"sql": "SELECT DATABASE()", "time": "0.000ms", "rows": -1}
2022-12-06 09:51:57	[35mDEBUG[0m	migrator/migrator.go:52	Database Query	{"sql": "SELECT SCHEMA_NAME from Information_schema.SCHEMATA where SCHEMA_NAME LIKE 'gohub%' ORDER BY SCHEMA_NAME='gohub' DESC,SCHEMA_NAME limit 1", "time": "0.000ms", "rows": 1}
2022-12-06 09:51:57	[35mDEBUG[0m	v3@v3.13.0/adapter.go:268	Database Query	{"sql": "SELECT count(*) FROM information_schema.tables WHERE table_schema = 'gohub' AND table_name = 'casbin_rule' AND table_type = 'BASE TABLE'", "time": "1.000ms", "rows": -1}
2022-12-06 09:51:57	[35mDEBUG[0m	mysql@v1.4.4/migrator.go:166	Database Query	{"sql": "SELECT DATABASE()", "time": "0.000ms", "rows": -1}
2022-12-06 09:51:57	[35mDEBUG[0m	mysql@v1.4.4/migrator.go:166	Database Query	{"sql": "SELECT SCHEMA_NAME from Information_schema.SCHEMATA where SCHEMA_NAME LIKE 'gohub%' ORDER BY SCHEMA_NAME='gohub' DESC,SCHEMA_NAME limit 1", "time": "0.000ms", "rows": 1}
2022-12-06 09:51:57	[35mDEBUG[0m	mysql@v1.4.4/migrator.go:164	Database Query	{"sql": "SELECT * FROM `casbin_rule` LIMIT 1", "time": "0.000ms", "rows": -1}
2022-12-06 09:51:57	[35mDEBUG[0m	mysql@v1.4.4/migrator.go:164	Database Query	{"sql": "SELECT column_name, column_default, is_nullable = 'YES', data_type, character_maximum_length, column_type, column_key, extra, column_comment, numeric_precision, numeric_scale , datetime_precision FROM information_schema.columns WHERE table_schema = 'gohub' AND table_name = 'casbin_rule' ORDER BY ORDINAL_POSITION", "time": "1.000ms", "rows": -1}
2022-12-06 09:51:57	[35mDEBUG[0m	migrator/migrator.go:52	Database Query	{"sql": "SELECT DATABASE()", "time": "0.000ms", "rows": -1}
2022-12-06 09:51:57	[35mDEBUG[0m	migrator/migrator.go:52	Database Query	{"sql": "SELECT SCHEMA_NAME from Information_schema.SCHEMATA where SCHEMA_NAME LIKE 'gohub%' ORDER BY SCHEMA_NAME='gohub' DESC,SCHEMA_NAME limit 1", "time": "0.000ms", "rows": 1}
2022-12-06 09:51:57	[35mDEBUG[0m	v3@v3.13.0/adapter.go:268	Database Query	{"sql": "SELECT count(*) FROM information_schema.statistics WHERE table_schema = 'gohub' AND table_name = 'casbin_rule' AND index_name = 'idx_casbin_rule'", "time": "1.000ms", "rows": -1}
2022-12-06 09:51:57	[35mDEBUG[0m	v2@v2.58.0/enforcer.go:179	Database Query	{"sql": "SELECT * FROM `casbin_rule` ORDER BY ID", "time": "0.000ms", "rows": 47}
2022-12-06 09:51:57	[35mDEBUG[0m	v2@v2.58.0/enforcer_cached.go:96	Database Query	{"sql": "SELECT * FROM `casbin_rule` ORDER BY ID", "time": "0.000ms", "rows": 47}
2022-12-06 09:51:57	[35mDEBUG[0m	sync/once.go:74	Database Query	{"sql": "SELECT * FROM `casbin_rule`", "time": "0.000ms", "rows": 1}
2022-12-06 09:51:57	[35mDEBUG[0m	sync/once.go:74	Database Query	{"sql": "SELECT count(*) FROM `casbin_rule`", "time": "0.000ms", "rows": 1}
2022-12-06 09:52:07	[35mDEBUG[0m	gin@v1.8.1/context.go:173	Database Query	{"sql": "SELECT * FROM `users` WHERE `id` = '1' AND `users`.`deleted_at` IS NULL ORDER BY `users`.`id` LIMIT 1", "time": "1.000ms", "rows": 1}
2022-12-06 09:52:07	[35mDEBUG[0m	gin@v1.8.1/context.go:173	Database Query	{"sql": "SELECT * FROM `roles` WHERE role_name = 'superAdmin' AND `roles`.`deleted_at` IS NULL ORDER BY `roles`.`id` LIMIT 1", "time": "1.000ms", "rows": 1}
2022-12-06 09:52:07	[35mDEBUG[0m	govalidator@v1.9.10/validator.go:203	Database Query	{"sql": "SELECT count(*) FROM `users` WHERE email = 'test@testing.com' && isnull(deleted_at)", "time": "0.000ms", "rows": 1}
2022-12-06 09:52:07	[35mDEBUG[0m	govalidator@v1.9.10/validator.go:203	Database Query	{"sql": "SELECT count(*) FROM `users` WHERE phone = '00088888888' && isnull(deleted_at)", "time": "1.000ms", "rows": 1}
2022-12-06 09:52:07	[35mDEBUG[0m	govalidator@v1.9.10/validator.go:203	Database Query	{"sql": "SELECT count(*) FROM `users` WHERE name = 'test' && isnull(deleted_at)", "time": "1.000ms", "rows": 1}
2022-12-06 09:52:08	[33mWARN[0m	gorm@v1.24.1/callbacks.go:134	Database Slow Log	{"sql": "INSERT INTO `users` (`name`,`email`,`phone`,`password`,`city`,`introduction`,`avatar`,`status`,`created_at`,`updated_at`,`deleted_at`) VALUES ('test','test@testing.com','00088888888','$2a$12$56LwWSQAk/NK2sCZW2AUB.LoADh/./WotRA5au.LVHqDq.vuUrzIO','huoxing','suibianxiexie','',true,'2022-12-06 09:52:08.037','2022-12-06 09:52:08.037',NULL)", "time": "295.000ms", "rows": 1}
2022-12-06 09:52:08	[35mDEBUG[0m	gin@v1.8.1/context.go:173	Database Query	{"sql": "INSERT INTO `users` (`name`,`email`,`phone`,`password`,`city`,`introduction`,`avatar`,`status`,`created_at`,`updated_at`,`deleted_at`) VALUES ('test','test@testing.com','00088888888','$2a$12$56LwWSQAk/NK2sCZW2AUB.LoADh/./WotRA5au.LVHqDq.vuUrzIO','huoxing','suibianxiexie','',true,'2022-12-06 09:52:08.037','2022-12-06 09:52:08.037',NULL)", "time": "295.000ms", "rows": 1}
2022-12-06 09:52:08	[35mDEBUG[0m	middlewares/logger.go:77	HTTP Access Log	{"status": 201, "request": "POST /api/v1/users", "query": "", "ip": "::1", "user-agent": "PostmanRuntime/7.29.2", "errors": "", "time": "303.000ms", "Request Body": "{\n    \"name\": \"test\",\n    \"email\":\"test@testing.com\",\n    \"phone\":\"00088888888\",\n    \"password\":\"123456\",\n    \"city\":\"huoxing\",\n    \"introduction\":\"suibianxiexie\",\n    \"status\":\"true\"\n}", "Response Body": "{\"data\":{\"id\":45,\"name\":\"test\",\"email\":\"test@testing.com\",\"phone\":\"00088888888\",\"city\":\"huoxing\",\"introduction\":\"suibianxiexie\",\"status\":true,\"created_at\":\"2022-12-06T09:52:08.037+08:00\",\"updated_at\":\"2022-12-06T09:52:08.037+08:00\",\"deleted_at\":null},\"success\":true}"}
2022-12-06 09:53:14	[33mWARN[0m	middlewares/logger.go:72	HTTP Warning 404	{"status": 404, "request": "PUT /api/v1/users", "query": "", "ip": "::1", "user-agent": "PostmanRuntime/7.29.2", "errors": "", "time": "0.000ms", "Request Body": "{\r\n    \"id\":\"45\",\r\n    \"name\": \"ggggg\",\r\n    \"email\":\"1@test.com\",\r\n    \"phone\":\"00000000000\",\r\n    \"password\":\"111111\",\r\n    \"introduction\": \"这里是个人描述\",\r\n    \"city\": \"湖州\"\r\n}", "Response Body": "{\"error_code\":404,\"error_message\":\"路由未定义，请确认 url 和请求方法是否正确。\"}"}
2022-12-06 09:56:02	[35mDEBUG[0m	migrator/migrator.go:52	Database Query	{"sql": "SELECT DATABASE()", "time": "0.000ms", "rows": -1}
2022-12-06 09:56:02	[35mDEBUG[0m	migrator/migrator.go:52	Database Query	{"sql": "SELECT SCHEMA_NAME from Information_schema.SCHEMATA where SCHEMA_NAME LIKE 'gohub%' ORDER BY SCHEMA_NAME='gohub' DESC,SCHEMA_NAME limit 1", "time": "0.000ms", "rows": 1}
2022-12-06 09:56:02	[35mDEBUG[0m	sync/once.go:74	Database Query	{"sql": "SELECT count(*) FROM information_schema.tables WHERE table_schema = 'gohub' AND table_name = 'users' AND table_type = 'BASE TABLE'", "time": "0.000ms", "rows": -1}
2022-12-06 09:56:02	[35mDEBUG[0m	sync/once.go:74	Database Query	{"sql": "SELECT * FROM `users` WHERE `users`.`deleted_at` IS NULL", "time": "0.000ms", "rows": 1}
2022-12-06 09:56:02	[35mDEBUG[0m	sync/once.go:74	Database Query	{"sql": "SELECT count(*) FROM `users` WHERE `users`.`deleted_at` IS NULL", "time": "0.000ms", "rows": 1}
2022-12-06 09:56:02	[35mDEBUG[0m	migrator/migrator.go:52	Database Query	{"sql": "SELECT DATABASE()", "time": "0.000ms", "rows": -1}
2022-12-06 09:56:02	[35mDEBUG[0m	migrator/migrator.go:52	Database Query	{"sql": "SELECT SCHEMA_NAME from Information_schema.SCHEMATA where SCHEMA_NAME LIKE 'gohub%' ORDER BY SCHEMA_NAME='gohub' DESC,SCHEMA_NAME limit 1", "time": "0.000ms", "rows": 1}
2022-12-06 09:56:02	[35mDEBUG[0m	sync/once.go:74	Database Query	{"sql": "SELECT count(*) FROM information_schema.tables WHERE table_schema = 'gohub' AND table_name = 'roles' AND table_type = 'BASE TABLE'", "time": "0.000ms", "rows": -1}
2022-12-06 09:56:02	[35mDEBUG[0m	sync/once.go:74	Database Query	{"sql": "SELECT * FROM `roles` WHERE `roles`.`deleted_at` IS NULL", "time": "0.000ms", "rows": 1}
2022-12-06 09:56:02	[35mDEBUG[0m	sync/once.go:74	Database Query	{"sql": "SELECT count(*) FROM `roles` WHERE `roles`.`deleted_at` IS NULL", "time": "0.000ms", "rows": 1}
2022-12-06 09:56:02	[35mDEBUG[0m	migrator/migrator.go:52	Database Query	{"sql": "SELECT DATABASE()", "time": "0.000ms", "rows": -1}
2022-12-06 09:56:02	[35mDEBUG[0m	migrator/migrator.go:52	Database Query	{"sql": "SELECT SCHEMA_NAME from Information_schema.SCHEMATA where SCHEMA_NAME LIKE 'gohub%' ORDER BY SCHEMA_NAME='gohub' DESC,SCHEMA_NAME limit 1", "time": "0.000ms", "rows": 1}
2022-12-06 09:56:02	[35mDEBUG[0m	v3@v3.13.0/adapter.go:268	Database Query	{"sql": "SELECT count(*) FROM information_schema.tables WHERE table_schema = 'gohub' AND table_name = 'casbin_rule' AND table_type = 'BASE TABLE'", "time": "0.000ms", "rows": -1}
2022-12-06 09:56:02	[35mDEBUG[0m	v3@v3.13.0/adapter.go:268	Database Query	{"sql": "CREATE TABLE `casbin_rule` (`id` bigint unsigned AUTO_INCREMENT,`ptype` varchar(100),`v0` varchar(100),`v1` varchar(100),`v2` varchar(100),`v3` varchar(100),`v4` varchar(100),`v5` varchar(100),PRIMARY KEY (`id`))", "time": "6.000ms", "rows": 0}
2022-12-06 09:56:02	[35mDEBUG[0m	migrator/migrator.go:52	Database Query	{"sql": "SELECT DATABASE()", "time": "0.000ms", "rows": -1}
2022-12-06 09:56:02	[35mDEBUG[0m	migrator/migrator.go:52	Database Query	{"sql": "SELECT SCHEMA_NAME from Information_schema.SCHEMATA where SCHEMA_NAME LIKE 'gohub%' ORDER BY SCHEMA_NAME='gohub' DESC,SCHEMA_NAME limit 1", "time": "0.000ms", "rows": 1}
2022-12-06 09:56:02	[35mDEBUG[0m	v3@v3.13.0/adapter.go:268	Database Query	{"sql": "SELECT count(*) FROM information_schema.statistics WHERE table_schema = 'gohub' AND table_name = 'casbin_rule' AND index_name = 'idx_casbin_rule'", "time": "0.000ms", "rows": -1}
2022-12-06 09:56:02	[35mDEBUG[0m	v3@v3.13.0/adapter.go:268	Database Query	{"sql": "CREATE UNIQUE INDEX idx_casbin_rule ON casbin_rule (ptype,v0,v1,v2,v3,v4,v5)", "time": "7.000ms", "rows": 0}
2022-12-06 09:56:02	[35mDEBUG[0m	v2@v2.58.0/enforcer.go:179	Database Query	{"sql": "SELECT * FROM `casbin_rule` ORDER BY ID", "time": "0.000ms", "rows": 0}
2022-12-06 09:56:02	[35mDEBUG[0m	v2@v2.58.0/enforcer_cached.go:96	Database Query	{"sql": "SELECT * FROM `casbin_rule` ORDER BY ID", "time": "0.000ms", "rows": 0}
2022-12-06 09:56:02	[35mDEBUG[0m	sync/once.go:74	Database Query	{"sql": "SELECT * FROM `casbin_rule`", "time": "0.000ms", "rows": 0}
2022-12-06 09:56:02	[35mDEBUG[0m	sync/once.go:74	Database Query	{"sql": "SELECT count(*) FROM `casbin_rule`", "time": "0.000ms", "rows": 1}
2022-12-06 09:56:02	[35mDEBUG[0m	sync/once.go:74	Database Query	{"sql": "INSERT INTO `casbin_rule` (`ptype`,`v0`,`v1`,`v2`,`v3`,`v4`,`v5`) VALUES ('g','sly','superAdmin','','','',''),('g','linzy','admin','','','',''),('g','gg','user','','','',''),('p','superAdmin','/api/v1/users','GET','','',''),('p','superAdmin','/api/v1/users','POST','','',''),('p','superAdmin','/api/v1/users/role','POST','','',''),('p','superAdmin','/api/v1/users/reset','POST','','',''),('p','superAdmin','/api/v1/users','PUT','','',''),('p','superAdmin','/api/v1/users/profile','PUT','','',''),('p','superAdmin','/api/v1/users/email','PUT','','',''),('p','superAdmin','/api/v1/users/phone','PUT','','',''),('p','superAdmin','/api/v1/users/password','PUT','','',''),('p','superAdmin','/api/v1/users/avatar','PUT','','',''),('p','superAdmin','/api/v1/users','DELETE','','',''),('p','superAdmin','/api/v1/categories','GET','','',''),('p','superAdmin','/api/v1/categories','POST','','',''),('p','superAdmin','/api/v1/categories','PUT','','',''),('p','superAdmin','/api/v1/categories','DELETE','','',''),('p','superAdmin','/api/v1/roles','GET','','',''),('p','superAdmin','/api/v1/roles','POST','','',''),('p','superAdmin','/api/v1/roles','PUT','','',''),('p','superAdmin','/api/v1/roles','DELETE','','',''),('p','admin','/api/v1/users','GET','','',''),('p','admin','/api/v1/users','POST','','',''),('p','admin','/api/v1/users','PUT','','',''),('p','admin','/api/v1/users/profile','PUT','','',''),('p','admin','/api/v1/users/email','PUT','','',''),('p','admin','/api/v1/users/phone','PUT','','',''),('p','admin','/api/v1/users/password','PUT','','',''),('p','admin','/api/v1/users/avatar','PUT','','',''),('p','admin','/api/v1/categories','GET','','',''),('p','admin','/api/v1/categories','POST','','',''),('p','admin','/api/v1/categories','PUT','','',''),('p','admin','/api/v1/categories','DELETE','','',''),('p','admin','/api/v1/roles','GET','','',''),('p','admin','/api/v1/roles','POST','','',''),('p','user','/api/v1/users','GET','','',''),('p','user','/api/v1/users','POST','','',''),('p','user','/api/v1/users/role','POST','','',''),('p','user','/api/v1/users','PUT','','',''),('p','user','/api/v1/users/profile','PUT','','',''),('p','user','/api/v1/users/email','PUT','','',''),('p','user','/api/v1/users/phone','PUT','','',''),('p','user','/api/v1/users/password','PUT','','',''),('p','user','/api/v1/users/avatar','PUT','','',''),('p','user','/api/v1/users','DELETE','','',''),('p','user','/api/v1/categories','GET','','',''),('p','user','/api/v1/categories','POST','','',''),('p','user','/api/v1/categories','PUT','','',''),('p','user','/api/v1/categories','DELETE','','','')", "time": "1.000ms", "rows": 50}
2022-12-06 09:56:02	[35mDEBUG[0m	v2@v2.58.0/enforcer_cached.go:96	Database Query	{"sql": "SELECT * FROM `casbin_rule` ORDER BY ID", "time": "0.000ms", "rows": 50}
2022-12-06 09:56:11	[35mDEBUG[0m	gin@v1.8.1/context.go:173	Database Query	{"sql": "SELECT * FROM `users` WHERE `id` = '2' AND `users`.`deleted_at` IS NULL ORDER BY `users`.`id` LIMIT 1", "time": "0.000ms", "rows": 1}
2022-12-06 09:56:11	[35mDEBUG[0m	gin@v1.8.1/context.go:173	Database Query	{"sql": "SELECT * FROM `roles` WHERE role_name = 'admin' AND `roles`.`deleted_at` IS NULL ORDER BY `roles`.`id` LIMIT 1", "time": "0.000ms", "rows": 1}
2022-12-06 09:56:11	[35mDEBUG[0m	govalidator@v1.9.10/validator.go:203	Database Query	{"sql": "SELECT count(*) FROM `users` WHERE id= '45'", "time": "0.000ms", "rows": 1}
2022-12-06 09:56:11	[35mDEBUG[0m	govalidator@v1.9.10/validator.go:203	Database Query	{"sql": "SELECT count(*) FROM `users` WHERE email = '1@test.com' && isnull(deleted_at)", "time": "1.000ms", "rows": 1}
2022-12-06 09:56:11	[35mDEBUG[0m	govalidator@v1.9.10/validator.go:203	Database Query	{"sql": "SELECT count(*) FROM `users` WHERE phone = '00000000000' && isnull(deleted_at)", "time": "0.000ms", "rows": 1}
2022-12-06 09:56:11	[35mDEBUG[0m	govalidator@v1.9.10/validator.go:203	Database Query	{"sql": "SELECT count(*) FROM `users` WHERE name = 'ggggg' && isnull(deleted_at) AND id != '2'", "time": "0.000ms", "rows": 1}
2022-12-06 09:56:11	[35mDEBUG[0m	gin@v1.8.1/context.go:173	Database Query	{"sql": "SELECT * FROM `users` WHERE `id` = '45' AND `users`.`deleted_at` IS NULL ORDER BY `users`.`id` LIMIT 1", "time": "0.000ms", "rows": 1}
2022-12-06 09:56:11	[33mWARN[0m	gorm@v1.24.1/callbacks.go:134	Database Slow Log	{"sql": "UPDATE `users` SET `name`='ggggg',`email`='1@test.com',`phone`='00000000000',`password`='$2a$12$5bx67.oYBlv43MKLLuBlROVX9drSvo6hD5dmiWoDTs6wDmldnHVTS',`city`='湖州',`introduction`='这里是个人描述',`avatar`='',`status`=true,`created_at`='2022-12-06 09:52:08',`updated_at`='2022-12-06 09:56:11.538',`deleted_at`=NULL WHERE `users`.`deleted_at` IS NULL AND `id` = 45", "time": "309.000ms", "rows": 1}
